179	180-Hf	72	p	     1401.2(3)	1401.2	            0.013(5)	0.013	5.00E-03	          2.2E-04(9)	2.21E-04	8.49E-05
179	180-Hf	72	p	   1416.13(21)	1416.13	            0.042(6)	0.042	6.00E-03	         0.00071(10)	7.13E-04	1.02E-04
179	180-Hf	72	p	     1418.0(6)	1418	           0.0017(4)	0.0017	4.00E-04	          2.9E-05(7)	2.89E-05	6.79E-06
179	180-Hf	72	p	     1431.6(7)	1431.6	           0.0017(4)	0.0017	4.00E-04	          2.9E-05(7)	2.89E-05	6.79E-06
179	180-Hf	72	p	     1436.6(6)	1436.6	           0.0030(6)	0.003	6.00E-04	         5.1E-05(10)	5.09E-05	1.02E-05
179	180-Hf	72	p	    1445.62(3)	1445.62	            0.006(5)	0.006	5.00E-03	          1.0E-04(9)	1.02E-04	8.49E-05
179	180-Hf	72	p	     1470.1(5)	1470.1	           0.0014(3)	0.0014	3.00E-04	          2.4E-05(5)	2.38E-05	5.09E-06
179	180-Hf	72	p	   1487.11(14)	1487.11	            0.005(4)	0.005	4.00E-03	            8E-05(7)	8.49E-05	6.79E-05
179	180-Hf	72	p	    1509.69(3)	1509.69	            0.009(5)	0.009	5.00E-03	          1.5E-04(9)	1.53E-04	8.49E-05
179	180-Hf	72	p	    1514.53(7)	1514.53	            0.022(4)	0.022	4.00E-03	          0.00037(7)	3.74E-04	6.79E-05
179	180-Hf	72	p	    1515.72(3)	1515.72	            0.017(5)	0.017	5.00E-03	          0.00029(9)	2.89E-04	8.49E-05
179	180-Hf	72	p	     1519.5(7)	1519.5	         0.00060(13)	0.0006	1.30E-04	        1.02E-05(22)	1.02E-05	2.21E-06
179	180-Hf	72	p	     1522.4(6)	1522.4	           0.0038(8)	0.0038	8.00E-04	         6.5E-05(14)	6.45E-05	1.36E-05
179	180-Hf	72	p	     1539.7(6)	1539.7	           0.0022(5)	0.0022	5.00E-04	          3.7E-05(9)	3.74E-05	8.49E-06
179	180-Hf	72	p	   1541.40(10)	1541.4	            0.008(4)	0.008	4.00E-03	          1.4E-04(7)	1.36E-04	6.79E-05
179	180-Hf	72	p	    1552.74(9)	1552.74	            0.005(4)	0.005	4.00E-03	            8E-05(7)	8.49E-05	6.79E-05
179	180-Hf	72	p	    1556.73(7)	1556.73	            0.005(4)	0.005	4.00E-03	            8E-05(7)	8.49E-05	6.79E-05
179	180-Hf	72	p	     1574.7(7)	1574.7	           0.0014(3)	0.0014	3.00E-04	          2.4E-05(5)	2.38E-05	5.09E-06
179	180-Hf	72	p	     1620.6(6)	1620.6	         0.00117(24)	0.00117	2.40E-04	          2.0E-05(4)	1.99E-05	4.07E-06
179	180-Hf	72	p	   1631.38(21)	1631.38	            0.010(4)	0.01	4.00E-03	          1.7E-04(7)	1.70E-04	6.79E-05
179	180-Hf	72	p	   1634.73(10)	1634.73	            0.011(5)	0.011	5.00E-03	          1.9E-04(9)	1.87E-04	8.49E-05
179	180-Hf	72	p	   1636.51(19)	1636.51	            0.011(5)	0.011	5.00E-03	          1.9E-04(9)	1.87E-04	8.49E-05
179	180-Hf	72	p	    1649.72(6)	1649.72	            0.011(6)	0.011	6.00E-03	         1.9E-04(10)	1.87E-04	1.02E-04
179	180-Hf	72	p	     1670.4(7)	1670.4	           0.0032(7)	0.0032	7.00E-04	         5.4E-05(12)	5.43E-05	1.19E-05
179	180-Hf	72	p	     1694.3(7)	1694.3	           0.0044(9)	0.0044	9.00E-04	         7.5E-05(15)	7.47E-05	1.53E-05
179	180-Hf	72	p	     1713.8(7)	1713.8	         0.00100(21)	0.001	2.10E-04	          1.7E-05(4)	1.70E-05	3.57E-06
179	180-Hf	72	p	     1715.5(6)	1715.5	           0.0015(3)	0.0015	3.00E-04	          2.5E-05(5)	2.55E-05	5.09E-06
179	180-Hf	72	p	    1720.24(7)	1720.24	            0.006(5)	0.006	5.00E-03	          1.0E-04(9)	1.02E-04	8.49E-05
179	180-Hf	72	p	     1729.3(7)	1729.3	           0.0036(8)	0.0036	8.00E-04	         6.1E-05(14)	6.11E-05	1.36E-05
179	180-Hf	72	p	    1743.05(6)	1743.05	            0.017(5)	0.017	5.00E-03	          0.00029(9)	2.89E-04	8.49E-05
179	180-Hf	72	p	   1769.43(12)	1769.43	            0.029(8)	0.029	8.00E-03	         0.00049(14)	4.92E-04	1.36E-04
179	180-Hf	72	p	     1803.7(5)	1803.7	           0.0044(9)	0.0044	9.00E-04	         7.5E-05(15)	7.47E-05	1.53E-05
179	180-Hf	72	p	     1809.7(6)	1809.7	           0.0023(5)	0.0023	5.00E-04	          3.9E-05(9)	3.91E-05	8.49E-06
179	180-Hf	72	p	     1834.6(6)	1834.6	           0.0029(6)	0.0029	6.00E-04	         4.9E-05(10)	4.92E-05	1.02E-05
179	180-Hf	72	p	    1835.93(9)	1835.93	            0.006(5)	0.006	5.00E-03	          1.0E-04(9)	1.02E-04	8.49E-05
179	180-Hf	72	p	     1838.2(7)	1838.2	           0.0026(5)	0.0026	5.00E-04	          4.4E-05(9)	4.41E-05	8.49E-06
179	180-Hf	72	p	     1844.8(3)	1844.8	         0.00047(10)	0.00047	1.00E-04	         8.0E-06(17)	7.98E-06	1.70E-06
179	180-Hf	72	p	   1851.76(19)	1851.76	            0.007(6)	0.007	6.00E-03	         1.2E-04(10)	1.19E-04	1.02E-04
179	180-Hf	72	p	   1865.29(25)	1865.29	            0.008(5)	0.008	5.00E-03	          1.4E-04(9)	1.36E-04	8.49E-05
179	180-Hf	72	p	   1879.02(20)	1879.02	            0.019(6)	0.019	6.00E-03	         0.00032(10)	3.23E-04	1.02E-04
179	180-Hf	72	p	     1934.2(5)	1934.2	           0.0029(6)	0.0029	6.00E-04	         4.9E-05(10)	4.92E-05	1.02E-05
179	180-Hf	72	p	     1936.4(7)	1936.4	         0.00102(21)	0.00102	2.10E-04	          1.7E-05(4)	1.73E-05	3.57E-06
179	180-Hf	72	p	    1940.77(6)	1940.77	            0.008(5)	0.008	5.00E-03	          1.4E-04(9)	1.36E-04	8.49E-05
179	180-Hf	72	p	   1945.09(19)	1945.09	            0.036(5)	0.036	5.00E-03	          0.00061(9)	6.11E-04	8.49E-05
179	180-Hf	72	p	     1946.0(7)	1946	           0.0029(6)	0.0029	6.00E-04	         4.9E-05(10)	4.92E-05	1.02E-05
179	180-Hf	72	p	     1947.9(6)	1947.9	           0.0019(4)	0.0019	4.00E-04	          3.2E-05(7)	3.23E-05	6.79E-06
179	180-Hf	72	p	     1952.9(6)	1952.9	         0.00074(16)	0.00074	1.60E-04	          1.3E-05(3)	1.26E-05	2.72E-06
179	180-Hf	72	p	     1956.1(6)	1956.1	           0.0024(5)	0.0024	5.00E-04	          4.1E-05(9)	4.07E-05	8.49E-06
179	180-Hf	72	p	     1984.1(7)	1984.1	         0.00084(18)	0.00084	1.80E-04	          1.4E-05(3)	1.43E-05	3.06E-06
179	180-Hf	72	p	   1984.68(12)	1984.68	          0.0074(15)	0.0074	1.50E-03	        1.26E-04(25)	1.26E-04	2.55E-05
179	180-Hf	72	p	     1994.6(8)	1994.6	          0.0050(10)	0.005	1.00E-03	         8.5E-05(17)	8.49E-05	1.70E-05
179	180-Hf	72	p	    2007.80(9)	2007.8	            0.012(5)	0.012	5.00E-03	          2.0E-04(9)	2.04E-04	8.49E-05
179	180-Hf	72	p	     2032.5(7)	2032.5	         0.00096(20)	0.00096	2.00E-04	          1.6E-05(3)	1.63E-05	3.40E-06
179	180-Hf	72	p	     2058.2(4)	2058.2	            0.008(5)	0.008	5.00E-03	          1.4E-04(9)	1.36E-04	8.49E-05
179	180-Hf	72	p	     2104.6(7)	2104.6	         0.00102(21)	0.00102	2.10E-04	          1.7E-05(4)	1.73E-05	3.57E-06
179	180-Hf	72	p	     2109.0(7)	2109	           0.0031(7)	0.0031	7.00E-04	         5.3E-05(12)	5.26E-05	1.19E-05
179	180-Hf	72	p	     2164.0(6)	2164	           0.0014(3)	0.0014	3.00E-04	          2.4E-05(5)	2.38E-05	5.09E-06
179	180-Hf	72	p	     2195.8(7)	2195.8	         0.00080(17)	0.0008	1.70E-04	          1.4E-05(3)	1.36E-05	2.89E-06
179	180-Hf	72	p	     2222.1(7)	2222.1	           0.0035(7)	0.0035	7.00E-04	         5.9E-05(12)	5.94E-05	1.19E-05
179	180-Hf	72	p	     2246.2(7)	2246.2	          0.0047(10)	0.0047	1.00E-03	         8.0E-05(17)	7.98E-05	1.70E-05
179	180-Hf	72	p	     2272.5(7)	2272.5	         0.00121(25)	0.00121	2.50E-04	          2.1E-05(4)	2.05E-05	4.24E-06
179	180-Hf	72	p	     2318.0(6)	2318	          0.0057(12)	0.0057	1.20E-03	         9.7E-05(20)	9.68E-05	2.04E-05
179	180-Hf	72	p	     2383.0(7)	2383	           0.0043(9)	0.0043	9.00E-04	         7.3E-05(15)	7.30E-05	1.53E-05
179	180-Hf	72	p	     2386.8(7)	2386.8	           0.0042(9)	0.0042	9.00E-04	         7.1E-05(15)	7.13E-05	1.53E-05
179	180-Hf	72	p	     2397.5(7)	2397.5	         0.00114(24)	0.00114	2.40E-04	          1.9E-05(4)	1.94E-05	4.07E-06
179	180-Hf	72	p	     2408.5(6)	2408.5	           0.0015(3)	0.0015	3.00E-04	          2.5E-05(5)	2.55E-05	5.09E-06
179	180-Hf	72	p	     2432.4(6)	2432.4	           0.0015(3)	0.0015	3.00E-04	          2.5E-05(5)	2.55E-05	5.09E-06
179	180-Hf	72	p	     2442.4(7)	2442.4	           0.0035(7)	0.0035	7.00E-04	         5.9E-05(12)	5.94E-05	1.19E-05
179	180-Hf	72	p	     2490.0(6)	2490	           0.0016(3)	0.0016	3.00E-04	          2.7E-05(5)	2.72E-05	5.09E-06
179	180-Hf	72	p	     2490.1(7)	2490.1	           0.0036(8)	0.0036	8.00E-04	         6.1E-05(14)	6.11E-05	1.36E-05
179	180-Hf	72	p	     2504.9(7)	2504.9	           0.0035(7)	0.0035	7.00E-04	         5.9E-05(12)	5.94E-05	1.19E-05
179	180-Hf	72	p	     2540.7(6)	2540.7	           0.0024(5)	0.0024	5.00E-04	          4.1E-05(9)	4.07E-05	8.49E-06
179	180-Hf	72	p	     2542.9(6)	2542.9	           0.0022(5)	0.0022	5.00E-04	          3.7E-05(9)	3.74E-05	8.49E-06
179	180-Hf	72	p	     2549.9(6)	2549.9	           0.0013(3)	0.0013	3.00E-04	          2.2E-05(5)	2.21E-05	5.09E-06
179	180-Hf	72	p	     2564.5(7)	2564.5	           0.0018(4)	0.0018	4.00E-04	          3.1E-05(7)	3.06E-05	6.79E-06
179	180-Hf	72	p	     2617.4(7)	2617.4	           0.0016(3)	0.0016	3.00E-04	          2.7E-05(5)	2.72E-05	5.09E-06
179	180-Hf	72	p	     2628.8(6)	2628.8	           0.0031(6)	0.0031	6.00E-04	         5.3E-05(10)	5.26E-05	1.02E-05
179	180-Hf	72	p	     2676.0(6)	2676	           0.0022(5)	0.0022	5.00E-04	          3.7E-05(9)	3.74E-05	8.49E-06
179	180-Hf	72	p	     2691.2(7)	2691.2	         0.00108(23)	0.00108	2.30E-04	          1.8E-05(4)	1.83E-05	3.91E-06
179	180-Hf	72	p	     2713.5(6)	2713.5	           0.0022(5)	0.0022	5.00E-04	          3.7E-05(9)	3.74E-05	8.49E-06
179	180-Hf	72	p	     2722.6(7)	2722.6	          0.0053(11)	0.0053	1.10E-03	         9.0E-05(19)	9.00E-05	1.87E-05
179	180-Hf	72	p	     2740.8(6)	2740.8	           0.0033(7)	0.0033	7.00E-04	         5.6E-05(12)	5.60E-05	1.19E-05
179	180-Hf	72	p	     2746.6(7)	2746.6	           0.0041(9)	0.0041	9.00E-04	         7.0E-05(15)	6.96E-05	1.53E-05
179	180-Hf	72	p	     2749.5(7)	2749.5	           0.0014(3)	0.0014	3.00E-04	          2.4E-05(5)	2.38E-05	5.09E-06
179	180-Hf	72	p	     2763.3(7)	2763.3	           0.0035(7)	0.0035	7.00E-04	         5.9E-05(12)	5.94E-05	1.19E-05
179	180-Hf	72	p	     2775.6(5)	2775.6	           0.0025(5)	0.0025	5.00E-04	          4.2E-05(9)	4.24E-05	8.49E-06
179	180-Hf	72	p	     2780.9(6)	2780.9	           0.0016(3)	0.0016	3.00E-04	          2.7E-05(5)	2.72E-05	5.09E-06
179	180-Hf	72	p	     2792.0(7)	2792	           0.0017(4)	0.0017	4.00E-04	          2.9E-05(7)	2.89E-05	6.79E-06
179	180-Hf	72	p	     2813.8(6)	2813.8	          0.0047(10)	0.0047	1.00E-03	         8.0E-05(17)	7.98E-05	1.70E-05
179	180-Hf	72	p	     2815.3(7)	2815.3	           0.0021(4)	0.0021	4.00E-04	          3.6E-05(7)	3.57E-05	6.79E-06
179	180-Hf	72	p	     2827.7(7)	2827.7	           0.0016(3)	0.0016	3.00E-04	          2.7E-05(5)	2.72E-05	5.09E-06
179	180-Hf	72	p	     2854.6(7)	2854.6	         0.00110(23)	0.0011	2.30E-04	          1.9E-05(4)	1.87E-05	3.91E-06
179	180-Hf	72	p	     2891.7(7)	2891.7	         0.00094(20)	0.00094	2.00E-04	          1.6E-05(3)	1.60E-05	3.40E-06
179	180-Hf	72	p	     2906.7(7)	2906.7	         0.00070(15)	0.0007	1.50E-04	        1.19E-05(25)	1.19E-05	2.55E-06
179	180-Hf	72	p	     2928.7(6)	2928.7	           0.0014(3)	0.0014	3.00E-04	          2.4E-05(5)	2.38E-05	5.09E-06
179	180-Hf	72	p	     3008.3(6)	3008.3	           0.0018(4)	0.0018	4.00E-04	          3.1E-05(7)	3.06E-05	6.79E-06
179	180-Hf	72	p	     3021.6(6)	3021.6	         0.00104(22)	0.00104	2.20E-04	          1.8E-05(4)	1.77E-05	3.74E-06
179	180-Hf	72	p	     3081.0(7)	3081	           0.0014(3)	0.0014	3.00E-04	          2.4E-05(5)	2.38E-05	5.09E-06
179	180-Hf	72	p	     3107.9(5)	3107.9	           0.0030(6)	0.003	6.00E-04	         5.1E-05(10)	5.09E-05	1.02E-05
179	180-Hf	72	p	     3134.1(7)	3134.1	           0.0020(4)	0.002	4.00E-04	          3.4E-05(7)	3.40E-05	6.79E-06
179	180-Hf	72	p	     3159.7(7)	3159.7	           0.0018(4)	0.0018	4.00E-04	          3.1E-05(7)	3.06E-05	6.79E-06
179	180-Hf	72	p	     3180.4(7)	3180.4	         0.00110(23)	0.0011	2.30E-04	          1.9E-05(4)	1.87E-05	3.91E-06
179	180-Hf	72	p	     3191.0(7)	3191	           0.0025(5)	0.0025	5.00E-04	          4.2E-05(9)	4.24E-05	8.49E-06
179	180-Hf	72	p	     3200.9(6)	3200.9	          0.0050(10)	0.005	1.00E-03	         8.5E-05(17)	8.49E-05	1.70E-05
179	180-Hf	72	p	     3206.9(7)	3206.9	           0.0026(6)	0.0026	6.00E-04	         4.4E-05(10)	4.41E-05	1.02E-05
179	180-Hf	72	p	     3207.7(5)	3207.7	           0.0020(4)	0.002	4.00E-04	          3.4E-05(7)	3.40E-05	6.79E-06
179	180-Hf	72	p	     3217.9(7)	3217.9	           0.0013(3)	0.0013	3.00E-04	          2.2E-05(5)	2.21E-05	5.09E-06
179	180-Hf	72	p	     3228.3(7)	3228.3	           0.0018(4)	0.0018	4.00E-04	          3.1E-05(7)	3.06E-05	6.79E-06
179	180-Hf	72	p	     3239.3(7)	3239.3	           0.0019(4)	0.0019	4.00E-04	          3.2E-05(7)	3.23E-05	6.79E-06
179	180-Hf	72	p	     3245.1(6)	3245.1	           0.0039(8)	0.0039	8.00E-04	         6.6E-05(14)	6.62E-05	1.36E-05
179	180-Hf	72	p	     3267.4(7)	3267.4	           0.0022(5)	0.0022	5.00E-04	          3.7E-05(9)	3.74E-05	8.49E-06
179	180-Hf	72	p	     3298.7(8)	3298.7	           0.0016(3)	0.0016	3.00E-04	          2.7E-05(5)	2.72E-05	5.09E-06
179	180-Hf	72	p	     3316.5(7)	3316.5	           0.0014(3)	0.0014	3.00E-04	          2.4E-05(5)	2.38E-05	5.09E-06
179	180-Hf	72	p	     3331.8(7)	3331.8	           0.0014(3)	0.0014	3.00E-04	          2.4E-05(5)	2.38E-05	5.09E-06
179	180-Hf	72	p	     3363.4(6)	3363.4	           0.0022(5)	0.0022	5.00E-04	          3.7E-05(9)	3.74E-05	8.49E-06
179	180-Hf	72	p	    3375.0(14)	3375	           0.0034(7)	0.0034	7.00E-04	         5.8E-05(12)	5.77E-05	1.19E-05
179	180-Hf	72	p	     3433.2(6)	3433.2	           0.0042(9)	0.0042	9.00E-04	         7.1E-05(15)	7.13E-05	1.53E-05
179	180-Hf	72	p	     3442.6(6)	3442.6	           0.0019(4)	0.0019	4.00E-04	          3.2E-05(7)	3.23E-05	6.79E-06
179	180-Hf	72	p	     3480.0(6)	3480	          0.0049(10)	0.0049	1.00E-03	         8.3E-05(17)	8.32E-05	1.70E-05
179	180-Hf	72	p	     3539.3(5)	3539.3	             0.20(4)	0.2	4.00E-02	           0.0034(7)	3.40E-03	6.79E-04
179	180-Hf	72	p	     3539.9(5)	3539.9	           0.0023(5)	0.0023	5.00E-04	          3.9E-05(9)	3.91E-05	8.49E-06
179	180-Hf	72	p	     3541.6(6)	3541.6	           0.0025(5)	0.0025	5.00E-04	          4.2E-05(9)	4.24E-05	8.49E-06
179	180-Hf	72	p	     3560.2(7)	3560.2	           0.0018(4)	0.0018	4.00E-04	          3.1E-05(7)	3.06E-05	6.79E-06
179	180-Hf	72	p	     3565.5(6)	3565.5	           0.0036(8)	0.0036	8.00E-04	         6.1E-05(14)	6.11E-05	1.36E-05
179	180-Hf	72	p	     3575.1(5)	3575.1	           0.0025(5)	0.0025	5.00E-04	          4.2E-05(9)	4.24E-05	8.49E-06
179	180-Hf	72	p	     3578.7(6)	3578.7	           0.0023(5)	0.0023	5.00E-04	          3.9E-05(9)	3.91E-05	8.49E-06
179	180-Hf	72	p	     3590.1(6)	3590.1	           0.0026(5)	0.0026	5.00E-04	          4.4E-05(9)	4.41E-05	8.49E-06
179	180-Hf	72	p	     3617.3(6)	3617.3	           0.0023(5)	0.0023	5.00E-04	          3.9E-05(9)	3.91E-05	8.49E-06
179	180-Hf	72	p	     3648.8(6)	3648.8	           0.0018(4)	0.0018	4.00E-04	          3.1E-05(7)	3.06E-05	6.79E-06
179	180-Hf	72	p	     3657.9(6)	3657.9	           0.0020(4)	0.002	4.00E-04	          3.4E-05(7)	3.40E-05	6.79E-06
179	180-Hf	72	p	     3665.7(7)	3665.7	           0.0020(4)	0.002	4.00E-04	          3.4E-05(7)	3.40E-05	6.79E-06
179	180-Hf	72	p	     3694.3(6)	3694.3	           0.0016(3)	0.0016	3.00E-04	          2.7E-05(5)	2.72E-05	5.09E-06
179	180-Hf	72	p	     3755.2(5)	3755.2	           0.0013(3)	0.0013	3.00E-04	          2.2E-05(5)	2.21E-05	5.09E-06
179	180-Hf	72	p	     3864.1(6)	3864.1	           0.0014(3)	0.0014	3.00E-04	          2.4E-05(5)	2.38E-05	5.09E-06
179	180-Hf	72	p	     4235.1(7)	4235.1	             0.05(3)	0.05	3.00E-02	           0.0008(5)	8.49E-04	5.09E-04
179	180-Hf	72	p	     4274.7(6)	4274.7	           0.0017(4)	0.0017	4.00E-04	          2.9E-05(7)	2.89E-05	6.79E-06
179	180-Hf	72	p	     4329.5(6)	4329.5	           0.0024(5)	0.0024	5.00E-04	          4.1E-05(9)	4.07E-05	8.49E-06
179	180-Hf	72	p	     4500.1(6)	4500.1	           0.0019(4)	0.0019	4.00E-04	          3.2E-05(7)	3.23E-05	6.79E-06
179	180-Hf	72	p	     4607.0(6)	4607	           0.0034(7)	0.0034	7.00E-04	         5.8E-05(12)	5.77E-05	1.19E-05
179	180-Hf	72	p	     4655.5(6)	4655.5	           0.0013(3)	0.0013	3.00E-04	          2.2E-05(5)	2.21E-05	5.09E-06
179	180-Hf	72	p	     4748.8(5)	4748.8	           0.0013(3)	0.0013	3.00E-04	          2.2E-05(5)	2.21E-05	5.09E-06
179	180-Hf	72	p	     4759.6(6)	4759.6	           0.0013(3)	0.0013	3.00E-04	          2.2E-05(5)	2.21E-05	5.09E-06
179	180-Hf	72	p	     4827.1(5)	4827.1	          0.0063(13)	0.0063	1.30E-03	        1.07E-04(22)	1.07E-04	2.21E-05
179	180-Hf	72	p	     4915.2(6)	4915.2	             0.35(5)	0.35	5.00E-02	           0.0059(9)	5.94E-03	8.49E-04
179	180-Hf	72	p	     4954.5(6)	4954.5	           0.0015(3)	0.0015	3.00E-04	          2.5E-05(5)	2.55E-05	5.09E-06
179	180-Hf	72	p	     5066.9(4)	5066.9	           0.0027(6)	0.0027	6.00E-04	         4.6E-05(10)	4.58E-05	1.02E-05
179	180-Hf	72	p	   5071.39(12)	5071.39	           0.0027(6)	0.0027	6.00E-04	         4.6E-05(10)	4.58E-05	1.02E-05
179	180-Hf	72	p	     5126.3(6)	5126.3	             0.09(3)	0.09	3.00E-02	           0.0015(5)	1.53E-03	5.09E-04
179	180-Hf	72	p	     5142.8(7)	5142.8	             0.15(3)	0.15	3.00E-02	           0.0025(5)	2.55E-03	5.09E-04
179	180-Hf	72	p	     5213.9(3)	5213.9	             0.29(3)	0.29	3.00E-02	           0.0049(5)	4.92E-03	5.09E-04
179	180-Hf	72	p	     5234.4(3)	5234.4	          0.0098(21)	0.0098	2.10E-03	          1.7E-04(4)	1.66E-04	3.57E-05
179	180-Hf	72	p	   5309.76(15)	5309.76	             0.26(4)	0.26	4.00E-02	           0.0044(7)	4.41E-03	6.79E-04
179	180-Hf	72	p	   5353.66(11)	5353.66	           0.0025(5)	0.0025	5.00E-04	          4.2E-05(9)	4.24E-05	8.49E-06
179	180-Hf	72	p	   5370.77(10)	5370.77	             0.11(3)	0.11	3.00E-02	           0.0019(5)	1.87E-03	5.09E-04
179	180-Hf	72	p	   5477.84(13)	5477.84	          0.0079(17)	0.0079	1.70E-03	          1.3E-04(3)	1.34E-04	2.89E-05
179	180-Hf	72	p	   5574.18(12)	5574.18	            0.027(6)	0.027	6.00E-03	         0.00046(10)	4.58E-04	1.02E-04
179	180-Hf	72	p	   5647.71(11)	5647.71	             0.38(4)	0.38	4.00E-02	           0.0065(7)	6.45E-03	6.79E-04
179	180-Hf	72	p	   5663.04(23)	5663.04	          0.00045(9)	0.00045	9.00E-05	         7.6E-06(15)	7.64E-06	1.53E-06
179	180-Hf	72	p	     5678.0(3)	5678	          0.0056(12)	0.0056	1.20E-03	         9.5E-05(20)	9.51E-05	2.04E-05
179	180-Hf	72	p	   5753.02(14)	5753.02	          0.00039(8)	0.00039	8.00E-05	         6.6E-06(14)	6.62E-06	1.36E-06
179	180-Hf	72	p	    5774.99(9)	5774.99	          0.0070(15)	0.007	1.50E-03	        1.19E-04(25)	1.19E-04	2.55E-05
179	180-Hf	72	p	   5778.70(10)	5778.7	            0.019(4)	0.019	4.00E-03	          0.00032(7)	3.23E-04	6.79E-05
179	180-Hf	72	p	   5828.97(12)	5828.97	         0.00054(11)	0.00054	1.10E-04	         9.2E-06(19)	9.17E-06	1.87E-06
179	180-Hf	72	p	    5848.80(9)	5848.8	            0.018(4)	0.018	4.00E-03	          0.00031(7)	3.06E-04	6.79E-05
179	180-Hf	72	p	    5905.41(9)	5905.41	           0.0015(3)	0.0015	3.00E-04	          2.5E-05(5)	2.55E-05	5.09E-06
179	180-Hf	72	p	    5958.27(9)	5958.27	          0.0052(11)	0.0052	1.10E-03	         8.8E-05(19)	8.83E-05	1.87E-05
179	180-Hf	72	p	   5978.23(12)	5978.23	           0.0017(4)	0.0017	4.00E-04	          2.9E-05(7)	2.89E-05	6.79E-06
179	180-Hf	72	p	    6013.71(9)	6013.71	           0.0020(4)	0.002	4.00E-04	          3.4E-05(7)	3.40E-05	6.79E-06
179	180-Hf	72	p	   6018.77(16)	6018.77	           0.0025(5)	0.0025	5.00E-04	          4.2E-05(9)	4.24E-05	8.49E-06
179	180-Hf	72	p	     6087.9(3)	6087.9	          0.00038(8)	0.00038	8.00E-05	         6.5E-06(14)	6.45E-06	1.36E-06
179	180-Hf	72	p	   6096.49(11)	6096.49	         0.00114(24)	0.00114	2.40E-04	          1.9E-05(4)	1.94E-05	4.07E-06
179	180-Hf	72	p	   6195.13(11)	6195.13	          2.4E-04(5)	0.00024	5.00E-05	          4.1E-06(9)	4.07E-06	8.49E-07
179	180-Hf	72	p	    6746.87(9)	6746.87	          0.00043(9)	0.00043	9.00E-05	         7.3E-06(15)	7.30E-06	1.53E-06
179	180-Hf	72	p	    7079.12(9)	7079.12	           0.0035(7)	0.0035	7.00E-04	         5.9E-05(12)	5.94E-05	1.19E-05
180	181-Hf	72	p	     45.88(17)	45.88	             0.16(3)	0.16	3.00E-02	           0.0027(5)	2.72E-03	5.09E-04
180	181-Hf	72	p	       52.1(3)	52.1	             0.10(3)	0.1	3.00E-02	           0.0017(5)	1.70E-03	5.09E-04
180	181-Hf	72	p	     98.23(15)	98.23	           0.090(24)	0.09	2.40E-02	           0.0015(4)	1.53E-03	4.07E-04
180	181-Hf	72	p	    105.66(12)	105.66	             0.13(4)	0.13	4.00E-02	           0.0022(7)	2.21E-03	6.79E-04
180	181-Hf	72	p	    153.22(21)	153.22	           0.020(10)	0.02	1.00E-02	         0.00034(17)	3.40E-04	1.70E-04
180	181-Hf	72	p	      158.6(4)	158.6	           0.050(20)	0.05	2.00E-02	           0.0008(3)	8.49E-04	3.40E-04
180	181-Hf	72	p	      205.9(3)	205.9	             0.11(6)	0.11	6.00E-02	          0.0019(10)	1.87E-03	1.02E-03
180	181-Hf	72	p	    251.78(22)	251.78	            0.012(6)	0.012	6.00E-03	         2.0E-04(10)	2.04E-04	1.02E-04
180	181-Hf	72	p	      323.8(6)	323.8	           0.035(20)	0.035	2.00E-02	           0.0006(3)	5.94E-04	3.40E-04
180	181-Hf	72	p	      391.0(4)	391	             0.06(4)	0.06	4.00E-02	           0.0010(7)	1.02E-03	6.79E-04
180	181-Hf	72	p	      482.1(4)	482.1	             0.15(9)	0.15	9.00E-02	          0.0025(15)	2.55E-03	1.53E-03
180	181-Hf	72	p	      690.2(6)	690.2	            0.005(3)	0.005	3.00E-03	            8E-05(5)	8.49E-05	5.09E-05
180	181-Hf	72	p	      902.0(5)	902	          0.0042(23)	0.0042	2.30E-03	            7E-05(4)	7.13E-05	3.91E-05
180	181-Hf	72	p	     947.1(10)	947.1	           0.021(15)	0.021	1.50E-02	         0.00036(25)	3.57E-04	2.55E-04
180	181-Hf	72	p	      988.9(4)	988.9	            0.015(8)	0.015	8.00E-03	         0.00025(14)	2.55E-04	1.36E-04
180	181-Hf	72	p	      999.1(4)	999.1	           0.043(24)	0.043	2.40E-02	           0.0007(4)	7.30E-04	4.07E-04
180	181-Hf	72	p	     1019.4(5)	1019.4	            0.008(5)	0.008	5.00E-03	          1.4E-04(9)	1.36E-04	8.49E-05
180	181-Hf	72	p	     1041.0(4)	1041	           0.019(10)	0.019	1.00E-02	         0.00032(17)	3.23E-04	1.70E-04
180	181-Hf	72	p	     1055.7(5)	1055.7	            0.007(4)	0.007	4.00E-03	          1.2E-04(7)	1.19E-04	6.79E-05
180	181-Hf	72	p	     1071.1(5)	1071.1	             0.05(3)	0.05	3.00E-02	           0.0008(5)	8.49E-04	5.09E-04
180	181-Hf	72	p	     1086.9(3)	1086.9	           0.032(18)	0.032	1.80E-02	           0.0005(3)	5.43E-04	3.06E-04
180	181-Hf	72	p	     1107.9(5)	1107.9	            0.011(6)	0.011	6.00E-03	         1.9E-04(10)	1.87E-04	1.02E-04
180	181-Hf	72	p	     1108.4(8)	1108.4	           0.026(19)	0.026	1.90E-02	           0.0004(3)	4.41E-04	3.23E-04
180	181-Hf	72	p	     1117.4(5)	1117.4	             0.06(4)	0.06	4.00E-02	           0.0010(7)	1.02E-03	6.79E-04
