76	 77-Ge	32	d	     419.75(3)	419.75	         1.46E-04(3)	0.000146	3.03E-06	    11.30 H	4.07E+04	        6.09E-06(13)	6.09E-06	1.26E-07
76	 77-Ge	32	d	    430.60(21)	430.6	         1.22E-06(6)	0.00000122	6.01E-08	    11.30 H	4.07E+04	        5.09E-08(25)	5.09E-08	2.51E-09
76	 77-Ge	32	d	     439.44(5)	439.44	         2.41E-05(5)	0.0000241	5.05E-07	    11.30 H	4.07E+04	       1.005E-06(21)	1.01E-06	2.11E-08
76	 77-Ge	32	d	    444.42(17)	444.42	         2.05E-06(6)	0.00000205	6.03E-08	    11.30 H	4.07E+04	        8.55E-08(25)	8.55E-08	2.52E-09
76	 77-Ge	32	d	     461.38(3)	461.38	         1.51E-04(3)	0.000151	3.03E-06	    11.30 H	4.07E+04	        6.30E-06(13)	6.30E-06	1.26E-07
76	 77-Ge	32	d	     470.0(10)	470	          9.6E-07(6)	0.00000096	6.01E-08	    11.30 H	4.07E+04	        4.01E-08(25)	4.01E-08	2.51E-09
76	 77-Ge	32	d	     475.43(3)	475.43	         1.18E-04(3)	0.000118	3.02E-06	    11.30 H	4.07E+04	        4.92E-06(13)	4.92E-06	1.26E-07
76	 77-Ge	32	d	    503.86(18)	503.86	          5.9E-06(5)	0.0000059	5.00E-07	     52.9 S	5.29E+01	        2.46E-07(21)	2.46E-07	2.09E-08
76	 77-Ge	32	d	     503.94(6)	503.94	        8.34E-06(19)	0.00000834	1.92E-07	    11.30 H	4.07E+04	         3.48E-07(8)	3.48E-07	8.01E-09
76	 77-Ge	32	d	     520.0(10)	520	          3.5E-05(4)	0.000035	4.00E-06	    11.30 H	4.07E+04	        1.46E-06(17)	1.46E-06	1.67E-07
76	 77-Ge	32	d	      531.3(3)	531.3	        5.52E-06(13)	0.00000552	1.31E-07	    11.30 H	4.07E+04	         2.30E-07(6)	2.30E-07	5.47E-09
76	 77-Ge	32	d	    534.99(14)	534.99	          1.3E-07(6)	0.00000013	6.00E-08	    11.30 H	4.07E+04	         5.4E-09(25)	5.42E-09	2.50E-09
76	 77-Ge	32	d	     557.0(10)	557	       5.100E-06(15)	0.0000051	1.52E-08	    11.30 H	4.07E+04	        2.128E-07(6)	2.13E-07	6.34E-10
76	 77-Ge	32	d	     558.02(3)	558.02	          0.00191(5)	0.00191	5.03E-05	    11.30 H	4.07E+04	        7.97E-05(21)	7.97E-05	2.10E-06
76	 77-Ge	32	d	    569.22(12)	569.22	        9.37E-06(19)	0.00000937	1.92E-07	    11.30 H	4.07E+04	         3.91E-07(8)	3.91E-07	8.01E-09
76	 77-Ge	32	d	     582.54(3)	582.54	        9.30E-05(19)	0.000093	1.92E-06	    11.30 H	4.07E+04	         3.88E-06(8)	3.88E-06	8.01E-08
76	 77-Ge	32	d	    610.96(12)	610.96	        7.32E-06(19)	0.00000732	1.91E-07	    11.30 H	4.07E+04	         3.05E-07(8)	3.05E-07	7.97E-09
76	 77-Ge	32	d	    614.39(20)	614.39	          6.0E-05(6)	0.00006	6.00E-06	    11.30 H	4.07E+04	        2.50E-06(25)	2.50E-06	2.50E-07
76	 77-Ge	32	d	    614.39(20)	614.39	        1.06E-05(11)	0.0000106	1.10E-06	    11.30 H	4.07E+04	          4.4E-07(5)	4.42E-07	4.59E-08
76	 77-Ge	32	d	     624.76(9)	624.76	         2.17E-05(5)	0.0000217	5.04E-07	    11.30 H	4.07E+04	        9.05E-07(21)	9.05E-07	2.10E-08
76	 77-Ge	32	d	     631.82(3)	631.82	        0.000828(19)	0.000828	1.92E-05	    11.30 H	4.07E+04	         3.45E-05(8)	3.45E-05	8.01E-07
76	 77-Ge	32	d	     634.39(3)	634.39	         2.48E-04(5)	0.000248	5.05E-06	    11.30 H	4.07E+04	       1.035E-05(21)	1.03E-05	2.11E-07
76	 77-Ge	32	d	    638.97(18)	638.97	        4.81E-06(13)	0.00000481	1.31E-07	    11.30 H	4.07E+04	         2.01E-07(6)	2.01E-07	5.47E-09
76	 77-Ge	32	d	    655.28(23)	655.28	         1.48E-06(6)	0.00000148	6.02E-08	    11.30 H	4.07E+04	        6.17E-08(25)	6.17E-08	2.51E-09
76	 77-Ge	32	d	    660.06(10)	660.06	        3.66E-06(13)	0.00000366	1.30E-07	    11.30 H	4.07E+04	         1.53E-07(5)	1.53E-07	5.42E-09
76	 77-Ge	32	d	      665.4(7)	665.4	          5.8E-07(6)	0.00000058	6.00E-08	    11.30 H	4.07E+04	        2.42E-08(25)	2.42E-08	2.50E-09
76	 77-Ge	32	d	    673.09(20)	673.09	        1.58E-05(16)	0.0000158	1.60E-06	    11.30 H	4.07E+04	          6.6E-07(7)	6.59E-07	6.68E-08
76	 77-Ge	32	d	    673.09(20)	673.09	          6.4E-05(6)	0.000064	6.00E-06	    11.30 H	4.07E+04	        2.67E-06(25)	2.67E-06	2.50E-07
76	 77-Ge	32	d	    680.36(12)	680.36	        4.62E-06(13)	0.00000462	1.31E-07	    11.30 H	4.07E+04	         1.93E-07(6)	1.93E-07	5.47E-09
76	 77-Ge	32	d	    685.37(20)	685.37	          8.0E-06(8)	0.000008	8.00E-07	    11.30 H	4.07E+04	          3.3E-07(3)	3.34E-07	3.34E-08
76	 77-Ge	32	d	    685.37(20)	685.37	          3.0E-06(3)	0.000003	3.00E-07	    11.30 H	4.07E+04	        1.25E-07(13)	1.25E-07	1.25E-08
76	 77-Ge	32	d	     698.54(5)	698.54	         2.72E-05(6)	0.0000272	6.05E-07	    11.30 H	4.07E+04	       1.135E-06(25)	1.13E-06	2.52E-08
76	 77-Ge	32	d	     705.24(8)	705.24	         1.27E-05(3)	0.0000127	3.02E-07	    11.30 H	4.07E+04	        5.30E-07(13)	5.30E-07	1.26E-08
76	 77-Ge	32	d	     712.35(4)	712.35	        9.88E-05(19)	0.0000988	1.92E-06	    11.30 H	4.07E+04	         4.12E-06(8)	4.12E-06	8.01E-08
76	 77-Ge	32	d	     714.35(3)	714.35	        0.000853(19)	0.000853	1.92E-05	    11.30 H	4.07E+04	         3.56E-05(8)	3.56E-05	8.01E-07
76	 77-Ge	32	d	      730.4(4)	730.4	        2.44E-06(13)	0.00000244	1.30E-07	    11.30 H	4.07E+04	         1.02E-07(5)	1.02E-07	5.42E-09
76	 77-Ge	32	d	     743.65(5)	743.65	         2.11E-05(5)	0.0000211	5.04E-07	    11.30 H	4.07E+04	        8.80E-07(21)	8.80E-07	2.10E-08
76	 77-Ge	32	d	     745.75(3)	745.75	         1.15E-04(3)	0.000115	3.02E-06	    11.30 H	4.07E+04	        4.80E-06(13)	4.80E-06	1.26E-07
76	 77-Ge	32	d	     749.86(3)	749.86	       1.050E-04(19)	0.000105	1.93E-06	    11.30 H	4.07E+04	         4.38E-06(8)	4.38E-06	8.05E-08
76	 77-Ge	32	d	     766.72(3)	766.72	        9.37E-05(19)	0.0000937	1.92E-06	    11.30 H	4.07E+04	         3.91E-06(8)	3.91E-06	8.01E-08
76	 77-Ge	32	d	      775.8(3)	775.75	         1.80E-06(6)	0.0000018	6.02E-08	    11.30 H	4.07E+04	        7.51E-08(25)	7.51E-08	2.51E-09
76	 77-Ge	32	d	     781.26(3)	781.26	         1.21E-04(3)	0.000121	3.02E-06	    11.30 H	4.07E+04	        5.05E-06(13)	5.05E-06	1.26E-07
76	 77-Ge	32	d	     784.77(3)	784.77	         1.57E-04(3)	0.000157	3.04E-06	    11.30 H	4.07E+04	        6.55E-06(13)	6.55E-06	1.27E-07
76	 77-Ge	32	d	     788.92(8)	788.92	         1.16E-05(3)	0.0000116	3.02E-07	    11.30 H	4.07E+04	        4.84E-07(13)	4.84E-07	1.26E-08
76	 77-Ge	32	d	     794.33(3)	794.33	         3.29E-05(8)	0.0000329	8.06E-07	    11.30 H	4.07E+04	         1.37E-06(3)	1.37E-06	3.36E-08
76	 77-Ge	32	d	     798.80(8)	798.8	        5.71E-06(13)	0.00000571	1.31E-07	    11.30 H	4.07E+04	         2.38E-07(6)	2.38E-07	5.47E-09
76	 77-Ge	32	d	    802.84(23)	802.84	        3.34E-06(13)	0.00000334	1.30E-07	    11.30 H	4.07E+04	         1.39E-07(5)	1.39E-07	5.42E-09
76	 77-Ge	32	d	     810.35(3)	810.35	         0.000270(6)	0.00027	6.05E-06	    11.30 H	4.07E+04	       1.126E-05(25)	1.13E-05	2.52E-07
76	 77-Ge	32	d	     813.36(8)	813.36	         1.57E-05(4)	0.0000157	4.03E-07	    11.30 H	4.07E+04	        6.55E-07(17)	6.55E-07	1.68E-08
76	 77-Ge	32	d	     823.13(4)	823.13	        7.12E-05(13)	0.0000712	1.32E-06	    11.30 H	4.07E+04	         2.97E-06(6)	2.97E-06	5.51E-08
76	 77-Ge	32	d	      825.4(8)	825.4	         5.1E-06(13)	0.0000051	1.30E-06	    11.30 H	4.07E+04	          2.1E-07(5)	2.13E-07	5.42E-08
76	 77-Ge	32	d	     843.17(5)	843.17	         2.48E-05(5)	0.0000248	5.05E-07	    11.30 H	4.07E+04	       1.035E-06(21)	1.03E-06	2.11E-08
76	 77-Ge	32	d	    857.62(10)	857.62	        3.66E-06(13)	0.00000366	1.30E-07	    11.30 H	4.07E+04	         1.53E-07(5)	1.53E-07	5.42E-09
76	 77-Ge	32	d	     875.19(3)	875.19	          9.3E-05(3)	0.000093	3.01E-06	    11.30 H	4.07E+04	        3.88E-06(13)	3.88E-06	1.26E-07
76	 77-Ge	32	d	    884.17(16)	884.17	         1.86E-06(6)	0.00000186	6.03E-08	    11.30 H	4.07E+04	        7.76E-08(25)	7.76E-08	2.52E-09
76	 77-Ge	32	d	    889.23(19)	889.23	         1.67E-06(6)	0.00000167	6.02E-08	    11.30 H	4.07E+04	        6.97E-08(25)	6.97E-08	2.51E-09
76	 77-Ge	32	d	     896.51(5)	896.51	         1.46E-05(3)	0.0000146	3.03E-07	    11.30 H	4.07E+04	        6.09E-07(13)	6.09E-07	1.26E-08
76	 77-Ge	32	d	    900.97(11)	900.97	         1.44E-05(3)	0.0000144	3.03E-07	    11.30 H	4.07E+04	        6.01E-07(13)	6.01E-07	1.26E-08
76	 77-Ge	32	d	     906.99(3)	906.99	         1.13E-04(3)	0.000113	3.02E-06	    11.30 H	4.07E+04	        4.71E-06(13)	4.71E-06	1.26E-07
76	 77-Ge	32	d	     913.81(3)	913.81	         4.35E-05(9)	0.0000435	9.09E-07	    11.30 H	4.07E+04	         1.81E-06(4)	1.81E-06	3.79E-08
76	 77-Ge	32	d	     921.04(9)	921.04	        8.47E-06(19)	0.00000847	1.92E-07	    11.30 H	4.07E+04	         3.53E-07(8)	3.53E-07	8.01E-09
76	 77-Ge	32	d	     923.14(3)	923.14	        8.21E-05(19)	0.0000821	1.92E-06	    11.30 H	4.07E+04	         3.43E-06(8)	3.43E-06	8.01E-08
76	 77-Ge	32	d	    925.47(20)	925.47	          8.5E-05(9)	0.000085	9.00E-06	    11.30 H	4.07E+04	          3.5E-06(4)	3.55E-06	3.75E-07
76	 77-Ge	32	d	    925.47(20)	925.47	          7.6E-06(8)	0.0000076	8.00E-07	    11.30 H	4.07E+04	          3.2E-07(3)	3.17E-07	3.34E-08
76	 77-Ge	32	d	     928.85(3)	928.85	         1.24E-04(3)	0.000124	3.02E-06	    11.30 H	4.07E+04	        5.17E-06(13)	5.17E-06	1.26E-07
76	 77-Ge	32	d	     939.35(3)	939.35	         3.39E-05(8)	0.0000339	8.06E-07	    11.30 H	4.07E+04	         1.41E-06(3)	1.41E-06	3.36E-08
76	 77-Ge	32	d	    945.73(20)	945.73	        3.66E-06(13)	0.00000366	1.30E-07	    11.30 H	4.07E+04	         1.53E-07(5)	1.53E-07	5.42E-09
76	 77-Ge	32	d	    945.73(20)	945.73	        3.66E-06(13)	0.00000366	1.30E-07	    11.30 H	4.07E+04	         1.53E-07(5)	1.53E-07	5.42E-09
76	 77-Ge	32	d	     959.24(5)	959.24	        8.34E-06(19)	0.00000834	1.92E-07	    11.30 H	4.07E+04	         3.48E-07(8)	3.48E-07	8.01E-09
76	 77-Ge	32	d	     966.4(10)	966.4	         4.5E-06(13)	0.0000045	1.30E-06	    11.30 H	4.07E+04	          1.9E-07(5)	1.88E-07	5.42E-08
76	 77-Ge	32	d	    970.10(10)	970.1	         3.2E-06(10)	0.0000032	1.00E-06	    11.30 H	4.07E+04	          1.3E-07(4)	1.34E-07	4.17E-08
76	 77-Ge	32	d	     985.73(6)	985.73	         1.17E-05(3)	0.0000117	3.02E-07	    11.30 H	4.07E+04	        4.88E-07(13)	4.88E-07	1.26E-08
76	 77-Ge	32	d	      990.3(3)	990.3	          2.8E-06(3)	0.0000028	3.00E-07	     52.9 S	5.29E+01	        1.17E-07(13)	1.17E-07	1.25E-08
76	 77-Ge	32	d	     996.55(5)	996.55	         1.25E-05(3)	0.0000125	3.02E-07	    11.30 H	4.07E+04	        5.21E-07(13)	5.21E-07	1.26E-08
76	 77-Ge	32	d	   1007.47(20)	1007.47	         1.60E-06(6)	0.0000016	6.02E-08	    11.30 H	4.07E+04	        6.68E-08(25)	6.68E-08	2.51E-09
76	 77-Ge	32	d	     1021.9(5)	1021.9	          7.1E-07(6)	0.00000071	6.00E-08	    11.30 H	4.07E+04	        2.96E-08(25)	2.96E-08	2.50E-09
76	 77-Ge	32	d	   1052.54(15)	1052.54	        3.72E-06(13)	0.00000372	1.30E-07	    11.30 H	4.07E+04	         1.55E-07(5)	1.55E-07	5.42E-09
76	 77-Ge	32	d	     1061.6(5)	1061.6	         6.2E-07(16)	0.00000062	1.60E-07	     52.9 S	5.29E+01	          2.6E-08(7)	2.59E-08	6.68E-09
76	 77-Ge	32	d	    1061.70(5)	1061.7	         1.79E-05(4)	0.0000179	4.04E-07	    11.30 H	4.07E+04	        7.47E-07(17)	7.47E-07	1.69E-08
76	 77-Ge	32	d	    1080.82(8)	1080.82	         2.87E-05(6)	0.0000287	6.06E-07	    11.30 H	4.07E+04	       1.197E-06(25)	1.20E-06	2.53E-08
76	 77-Ge	32	d	    1085.19(3)	1085.19	        0.000720(15)	0.00072	1.52E-05	    11.30 H	4.07E+04	         3.00E-05(6)	3.00E-05	6.34E-07
76	 77-Ge	32	d	     1100.8(5)	1100.8	         8.3E-07(21)	0.00000083	2.10E-07	     52.9 S	5.29E+01	          3.5E-08(9)	3.46E-08	8.76E-09
76	 77-Ge	32	d	    1104.23(7)	1104.23	        4.04E-06(13)	0.00000404	1.31E-07	    11.30 H	4.07E+04	         1.69E-07(6)	1.69E-07	5.47E-09
76	 77-Ge	32	d	    1114.80(5)	1114.8	         1.23E-05(5)	0.0000123	5.01E-07	    11.30 H	4.07E+04	        5.13E-07(21)	5.13E-07	2.09E-08
76	 77-Ge	32	d	    1124.99(5)	1124.99	         1.40E-05(3)	0.000014	3.03E-07	    11.30 H	4.07E+04	        5.84E-07(13)	5.84E-07	1.26E-08
76	 77-Ge	32	d	   1134.77(10)	1134.77	        3.27E-06(13)	0.00000327	1.30E-07	    11.30 H	4.07E+04	         1.36E-07(5)	1.36E-07	5.42E-09
76	 77-Ge	32	d	    1151.84(5)	1151.84	         2.32E-05(5)	0.0000232	5.05E-07	    11.30 H	4.07E+04	        9.68E-07(21)	9.68E-07	2.11E-08
76	 77-Ge	32	d	   1155.37(17)	1155.37	        2.31E-06(13)	0.00000231	1.30E-07	    11.30 H	4.07E+04	          9.6E-08(5)	9.64E-08	5.42E-09
76	 77-Ge	32	d	   1164.65(12)	1164.65	        5.97E-06(13)	0.00000597	1.31E-07	    11.30 H	4.07E+04	         2.49E-07(6)	2.49E-07	5.47E-09
76	 77-Ge	32	d	     1172.4(5)	1172.4	         4.7E-07(21)	0.00000047	2.10E-07	     52.9 S	5.29E+01	          2.0E-08(9)	1.96E-08	8.76E-09
76	 77-Ge	32	d	   1186.52(10)	1186.52	        4.43E-06(13)	0.00000443	1.31E-07	    11.30 H	4.07E+04	         1.85E-07(6)	1.85E-07	5.47E-09
76	 77-Ge	32	d	    1193.26(3)	1193.26	         0.000305(6)	0.000305	6.07E-06	    11.30 H	4.07E+04	       1.272E-05(25)	1.27E-05	2.53E-07
76	 77-Ge	32	d	   1201.43(10)	1201.43	        9.69E-06(19)	0.00000969	1.92E-07	    11.30 H	4.07E+04	         4.04E-07(8)	4.04E-07	8.01E-09
76	 77-Ge	32	d	    1215.42(5)	1215.42	         1.51E-05(3)	0.0000151	3.03E-07	    11.30 H	4.07E+04	        6.30E-07(13)	6.30E-07	1.26E-08
76	 77-Ge	32	d	   1234.55(11)	1234.55	        3.34E-06(13)	0.00000334	1.30E-07	    11.30 H	4.07E+04	         1.39E-07(5)	1.39E-07	5.42E-09
76	 77-Ge	32	d	    1242.18(3)	1242.18	        4.74E-05(10)	0.0000474	1.01E-06	    11.30 H	4.07E+04	         1.98E-06(4)	1.98E-06	4.21E-08
76	 77-Ge	32	d	    1263.86(3)	1263.86	       1.010E-04(19)	0.000101	1.92E-06	    11.30 H	4.07E+04	         4.21E-06(8)	4.21E-06	8.01E-08
76	 77-Ge	32	d	    1279.96(5)	1279.96	         2.07E-05(5)	0.0000207	5.04E-07	    11.30 H	4.07E+04	        8.64E-07(21)	8.64E-07	2.10E-08
76	 77-Ge	32	d	   1295.71(20)	1295.71	        1.07E-05(11)	0.0000107	1.10E-06	    11.30 H	4.07E+04	          4.5E-07(5)	4.46E-07	4.59E-08
76	 77-Ge	32	d	   1295.71(20)	1295.71	          7.1E-06(7)	0.0000071	7.00E-07	    11.30 H	4.07E+04	          3.0E-07(3)	2.96E-07	2.92E-08
76	 77-Ge	32	d	    1309.27(3)	1309.27	        5.79E-05(13)	0.0000579	1.31E-06	    11.30 H	4.07E+04	         2.42E-06(6)	2.42E-06	5.47E-08
76	 77-Ge	32	d	    1312.80(3)	1312.8	         4.26E-05(9)	0.0000426	9.09E-07	    11.30 H	4.07E+04	         1.78E-06(4)	1.78E-06	3.79E-08
76	 77-Ge	32	d	    1319.66(3)	1319.66	         3.58E-05(8)	0.0000358	8.07E-07	    11.30 H	4.07E+04	         1.49E-06(3)	1.49E-06	3.37E-08
76	 77-Ge	32	d	   1323.32(10)	1323.32	         1.93E-06(6)	0.00000193	6.03E-08	    11.30 H	4.07E+04	        8.05E-08(25)	8.05E-08	2.52E-09
76	 77-Ge	32	d	    1326.05(8)	1326.05	        4.56E-06(13)	0.00000456	1.31E-07	    11.30 H	4.07E+04	         1.90E-07(6)	1.90E-07	5.47E-09
76	 77-Ge	32	d	    1339.19(5)	1339.19	        8.15E-06(19)	0.00000815	1.92E-07	    11.30 H	4.07E+04	         3.40E-07(8)	3.40E-07	8.01E-09
76	 77-Ge	32	d	     1340.0(5)	1340	          1.8E-06(3)	0.0000018	3.00E-07	     52.9 S	5.29E+01	         7.5E-08(13)	7.51E-08	1.25E-08
76	 77-Ge	32	d	   1354.31(19)	1354.31	         1.73E-06(6)	0.00000173	6.02E-08	    11.30 H	4.07E+04	        7.22E-08(25)	7.22E-08	2.51E-09
76	 77-Ge	32	d	   1358.74(21)	1358.74	        3.47E-06(13)	0.00000347	1.30E-07	    11.30 H	4.07E+04	         1.45E-07(5)	1.45E-07	5.42E-09
76	 77-Ge	32	d	     1368.4(5)	1368.4	          0.00040(4)	0.0004	4.00E-05	    11.30 H	4.07E+04	        1.67E-05(17)	1.67E-05	1.67E-06
76	 77-Ge	32	d	   1385.78(21)	1385.78	          9.0E-07(6)	0.0000009	6.01E-08	    11.30 H	4.07E+04	        3.75E-08(25)	3.75E-08	2.51E-09
76	 77-Ge	32	d	     1389.1(5)	1389.1	         8.3E-07(16)	0.00000083	1.60E-07	     52.9 S	5.29E+01	          3.5E-08(7)	3.46E-08	6.68E-09
76	 77-Ge	32	d	     1397.3(3)	1397.3	          9.0E-07(6)	0.0000009	6.01E-08	    11.30 H	4.07E+04	        3.75E-08(25)	3.75E-08	2.51E-09
76	 77-Ge	32	d	   1409.94(16)	1409.94	         1.24E-05(6)	0.0000124	6.01E-07	     52.9 S	5.29E+01	        5.17E-07(25)	5.17E-07	2.51E-08
76	 77-Ge	32	d	     1411.8(5)	1411.8	         7.8E-07(21)	0.00000078	2.10E-07	     52.9 S	5.29E+01	          3.3E-08(9)	3.25E-08	8.76E-09
76	 77-Ge	32	d	    1452.59(5)	1452.59	         1.44E-05(4)	0.0000144	4.02E-07	    11.30 H	4.07E+04	        6.01E-07(17)	6.01E-07	1.68E-08
76	 77-Ge	32	d	   1454.75(15)	1454.75	        4.43E-06(13)	0.00000443	1.31E-07	    11.30 H	4.07E+04	         1.85E-07(6)	1.85E-07	5.47E-09
76	 77-Ge	32	d	     1461.2(5)	1461.2	         7.3E-07(16)	0.00000073	1.60E-07	     52.9 S	5.29E+01	          3.0E-08(7)	3.05E-08	6.68E-09
76	 77-Ge	32	d	   1465.75(20)	1465.75	          7.1E-06(7)	0.0000071	7.00E-07	    11.30 H	4.07E+04	          3.0E-07(3)	2.96E-07	2.92E-08
76	 77-Ge	32	d	   1465.75(20)	1465.75	          7.1E-06(7)	0.0000071	7.00E-07	    11.30 H	4.07E+04	          3.0E-07(3)	2.96E-07	2.92E-08
76	 77-Ge	32	d	    1476.52(5)	1476.52	         2.88E-05(6)	0.0000288	6.06E-07	    11.30 H	4.07E+04	       1.202E-06(25)	1.20E-06	2.53E-08
76	 77-Ge	32	d	   1478.99(20)	1478.99	         1.01E-05(9)	0.0000101	9.01E-07	    11.30 H	4.07E+04	          4.2E-07(4)	4.21E-07	3.76E-08
76	 77-Ge	32	d	   1478.99(20)	1478.99	        1.51E-05(17)	0.0000151	1.70E-06	    11.30 H	4.07E+04	          6.3E-07(7)	6.30E-07	7.09E-08
76	 77-Ge	32	d	   1481.73(24)	1481.73	          5.4E-06(4)	0.0000054	4.00E-07	     52.9 S	5.29E+01	        2.25E-07(17)	2.25E-07	1.67E-08
76	 77-Ge	32	d	    1495.60(3)	1495.6	        5.93E-05(12)	0.0000593	1.21E-06	    11.30 H	4.07E+04	         2.47E-06(5)	2.47E-06	5.05E-08
76	 77-Ge	32	d	    1528.20(5)	1528.2	        5.52E-06(13)	0.00000552	1.31E-07	    11.30 H	4.07E+04	         2.30E-07(6)	2.30E-07	5.47E-09
76	 77-Ge	32	d	    1538.76(5)	1538.76	         1.69E-05(4)	0.0000169	4.03E-07	    11.30 H	4.07E+04	        7.05E-07(17)	7.05E-07	1.68E-08
76	 77-Ge	32	d	   1557.03(17)	1557.03	         1.48E-06(6)	0.00000148	6.02E-08	    11.30 H	4.07E+04	        6.17E-08(25)	6.17E-08	2.51E-09
76	 77-Ge	32	d	   1569.39(10)	1569.39	          6.8E-06(3)	0.0000068	3.01E-07	    11.30 H	4.07E+04	        2.84E-07(13)	2.84E-07	1.26E-08
76	 77-Ge	32	d	    1573.69(3)	1573.69	        7.83E-05(19)	0.0000783	1.91E-06	    11.30 H	4.07E+04	         3.27E-06(8)	3.27E-06	7.97E-08
76	 77-Ge	32	d	   1604.65(10)	1604.65	        2.51E-05(11)	0.0000251	1.10E-06	     52.9 S	5.29E+01	         1.05E-06(5)	1.05E-06	4.59E-08
76	 77-Ge	32	d	   1624.13(14)	1624.13	         6.4E-07(13)	0.00000064	1.30E-07	    11.30 H	4.07E+04	          2.7E-08(5)	2.67E-08	5.42E-09
76	 77-Ge	32	d	     1639.5(6)	1639.5	         7.7E-07(19)	0.00000077	1.90E-07	    11.30 H	4.07E+04	          3.2E-08(8)	3.21E-08	7.93E-09
76	 77-Ge	32	d	     1642.6(4)	1642.6	        2.50E-06(19)	0.0000025	1.90E-07	    11.30 H	4.07E+04	         1.04E-07(8)	1.04E-07	7.93E-09
76	 77-Ge	32	d	   1676.46(14)	1676.46	         1.89E-05(9)	0.0000189	9.02E-07	     52.9 S	5.29E+01	          7.9E-07(4)	7.88E-07	3.76E-08
76	 77-Ge	32	d	    1709.81(3)	1709.81	         3.65E-05(8)	0.0000365	8.07E-07	    11.30 H	4.07E+04	         1.52E-06(3)	1.52E-06	3.37E-08
76	 77-Ge	32	d	    1719.66(3)	1719.66	        4.74E-05(10)	0.0000474	1.01E-06	    11.30 H	4.07E+04	         1.98E-06(4)	1.98E-06	4.21E-08
76	 77-Ge	32	d	    1722.16(5)	1722.16	        6.10E-06(13)	0.0000061	1.31E-07	    11.30 H	4.07E+04	         2.54E-07(6)	2.54E-07	5.47E-09
76	 77-Ge	32	d	    1727.18(5)	1727.18	         1.76E-05(4)	0.0000176	4.03E-07	    11.30 H	4.07E+04	        7.34E-07(17)	7.34E-07	1.68E-08
76	 77-Ge	32	d	    1735.66(7)	1735.66	         1.09E-06(6)	0.00000109	6.01E-08	    11.30 H	4.07E+04	        4.55E-08(25)	4.55E-08	2.51E-09
76	 77-Ge	32	d	     1759.6(3)	1759.6	            7E-07(5)	0.0000007	5.00E-07	    11.30 H	4.07E+04	         2.9E-08(21)	2.92E-08	2.09E-08
76	 77-Ge	32	d	   1784.40(13)	1784.4	          9.0E-07(6)	0.0000009	6.01E-08	    11.30 H	4.07E+04	        3.75E-08(25)	3.75E-08	2.51E-09
76	 77-Ge	32	d	   1792.63(22)	1792.63	        5.71E-06(19)	0.00000571	1.91E-07	    11.30 H	4.07E+04	         2.38E-07(8)	2.38E-07	7.97E-09
76	 77-Ge	32	d	   1810.20(18)	1810.2	          4.5E-06(6)	0.0000045	6.00E-07	    11.30 H	4.07E+04	        1.88E-07(25)	1.88E-07	2.50E-08
76	 77-Ge	32	d	   1829.03(22)	1829.03	          1.2E-06(3)	0.0000012	3.00E-07	    11.30 H	4.07E+04	         5.0E-08(13)	5.01E-08	1.25E-08
76	 77-Ge	32	d	   1831.23(15)	1831.23	        3.27E-06(13)	0.00000327	1.30E-07	    11.30 H	4.07E+04	         1.36E-07(5)	1.36E-07	5.42E-09
76	 77-Ge	32	d	    1846.41(5)	1846.41	         2.03E-05(5)	0.0000203	5.04E-07	    11.30 H	4.07E+04	        8.47E-07(21)	8.47E-07	2.10E-08
76	 77-Ge	32	d	    1878.60(7)	1878.6	        4.36E-06(13)	0.00000436	1.31E-07	    11.30 H	4.07E+04	         1.82E-07(6)	1.82E-07	5.47E-09
76	 77-Ge	32	d	   1881.47(20)	1881.47	        1.54E-06(19)	0.00000154	1.90E-07	    11.30 H	4.07E+04	          6.4E-08(8)	6.42E-08	7.93E-09
76	 77-Ge	32	d	   1911.91(11)	1911.91	        2.82E-06(13)	0.00000282	1.30E-07	    11.30 H	4.07E+04	         1.18E-07(5)	1.18E-07	5.42E-09
76	 77-Ge	32	d	   1929.41(11)	1929.41	        3.14E-06(13)	0.00000314	1.30E-07	    11.30 H	4.07E+04	         1.31E-07(5)	1.31E-07	5.42E-09
76	 77-Ge	32	d	   1948.62(23)	1948.62	         9.6E-07(13)	0.00000096	1.30E-07	    11.30 H	4.07E+04	          4.0E-08(5)	4.01E-08	5.42E-09
76	 77-Ge	32	d	    2000.10(3)	2000.1	        6.67E-05(13)	0.0000667	1.32E-06	    11.30 H	4.07E+04	         2.78E-06(6)	2.78E-06	5.51E-08
76	 77-Ge	32	d	    2037.76(5)	2037.76	          7.3E-06(4)	0.0000073	4.01E-07	    11.30 H	4.07E+04	        3.05E-07(17)	3.05E-07	1.67E-08
76	 77-Ge	32	d	    2077.17(5)	2077.17	         2.77E-05(6)	0.0000277	6.06E-07	    11.30 H	4.07E+04	       1.156E-06(25)	1.16E-06	2.53E-08
76	 77-Ge	32	d	    2089.60(3)	2089.6	         4.13E-05(9)	0.0000413	9.08E-07	    11.30 H	4.07E+04	         1.72E-06(4)	1.72E-06	3.79E-08
76	 77-Ge	32	d	    2126.15(5)	2126.15	         2.43E-05(5)	0.0000243	5.05E-07	    11.30 H	4.07E+04	       1.014E-06(21)	1.01E-06	2.11E-08
